country,subnational,gov_domain,page,is_root_page,performance_score,accessibility_score,best_practices_score,seo_score
Greece,,app.diavgeia.gov.gr,https://app.diavgeia.gov.gr/,TRUE,0.55,0.76,1,0.83
Greece,,app.diavgeia.gov.gr,https://app.diavgeia.gov.gr/lumiview,FALSE,0.25,0.76,0.96,0.83
Greece,,app.diavgeia.gov.gr,"https://app.diavgeia.gov.gr/search?query=submissionTimestamp:[DT(2024-07-15T00:00:00)%20TO%20DT(2025-07-15T23:59:59)]%20AND%20decisionType:[%22%CE%95%CE%93%CE%9A%CE%A5%CE%9A%CE%9B%CE%99%CE%9F%CE%A3%22,%22%CE%9D%CE%9F%CE%9C%CE%9F%CE%A3%22]&sort=recent",FALSE,0.37,0.79,0.96,0.75
Greece,,app.moj.gov.gr,https://app.moj.gov.gr/,TRUE,0.99,0.83,0.89,0.91
Greece,,applications.e-diki.justice.gov.gr,https://applications.e-diki.justice.gov.gr/,TRUE,0.63,0.81,1,0.75
Greece,,applications.e-diki.justice.gov.gr,https://applications.e-diki.justice.gov.gr/ggps-login,FALSE,0.69,0.81,1,0.75
Greece,,applications.migration.gov.gr,https://applications.migration.gov.gr/,TRUE,0.72,0.96,1,1
Greece,,applications.migration.gov.gr,https://applications.migration.gov.gr/metanasteusi/,FALSE,0.81,0.96,1,1
Greece,,apps.e-efka.gov.gr,https://apps.e-efka.gov.gr/,TRUE,1,0.55,0.89,0.8
Greece,,apps.efka.gov.gr,https://apps.efka.gov.gr/,TRUE,0.99,0.59,0.85,0.8
Greece,,apps.ekapy.gov.gr,https://apps.ekapy.gov.gr/,TRUE,0.58,0.72,1,0.67
Greece,,apps.ekapy.gov.gr,https://apps.ekapy.gov.gr/privacypolicy,FALSE,0.54,0.62,1,0.75
Greece,,apps.eopyy.gov.gr,https://apps.eopyy.gov.gr/,TRUE,0.59,0.68,1,0.67
Greece,,archive.raptarchis.gov.gr,https://archive.raptarchis.gov.gr/,TRUE,0.77,0.91,1,0.92
Greece,,archive.raptarchis.gov.gr,https://archive.raptarchis.gov.gr/list/,FALSE,0.77,0.9,1,0.92
Greece,,areiospagos.gr,https://areiospagos.gr/,TRUE,,0.33,0.89,0.9
Greece,,argithea.gov.gr,https://argithea.gov.gr/,TRUE,0.56,0.97,0.78,0.92
Greece,,argithea.gov.gr,https://argithea.gov.gr/ilektroniki-diavoulefsi,FALSE,0.69,0.82,1,0.85
Greece,,argos.gov.gr,https://argos.gov.gr/,TRUE,0.62,0.88,1,1
Greece,,argos.gov.gr,https://argos.gov.gr/diagonismoi/proslipsi-me-symvasi-ergasias-idoch-synolika-37-atomon-gia-tin-kathariotita-scholikon-monadon-ston-dimo-mas/,FALSE,0.75,0.88,1,0.92
Greece,,argostoli.gov.gr,https://argostoli.gov.gr/,TRUE,0.35,0.86,0.96,0.85
Greece,,argostoli.gov.gr,https://argostoli.gov.gr/category/%CE%B1%CE%BD%CE%B1%CE%BA%CE%BF%CE%B9%CE%BD%CF%89%CF%83%CE%B5%CE%B9%CF%82-%CE%B4%CE%B5%CE%BB%CF%84%CE%B9%CE%B1-%CF%84%CF%85%CF%80%CE%BF%CF%85/,FALSE,0.33,0.89,0.96,0.92
Greece,,argostoli.gov.gr,https://argostoli.gov.gr/category/diavouleyseis/,FALSE,0.67,0.89,0.96,0.92
Greece,,arogi.gov.gr,https://arogi.gov.gr/,TRUE,0.76,0.95,0.96,1
Greece,,arogi.gov.gr,https://arogi.gov.gr/symvanta/tipos-pyrkagies/,FALSE,0.84,0.9,0.96,0.5
Greece,,arxaiaolympia.gov.gr,https://arxaiaolympia.gov.gr/,TRUE,0.35,0.91,0.82,0.92
Greece,,arxaiaolympia.gov.gr,https://arxaiaolympia.gov.gr/2800-draseis/,FALSE,0.44,0.93,0.82,0.92
Greece,,arxaiaolympia.gov.gr,https://arxaiaolympia.gov.gr/epikoinonia/,FALSE,0.54,0.91,0.81,0.92
Greece,,arxeio.mfa.gr,https://arxeio.mfa.gr/,TRUE,0.56,0.59,0.48,0.82
Greece,,atomika-aitimata.gov.gr,https://atomika-aitimata.gov.gr/,TRUE,0.72,0.91,0.96,0.91
Greece,,atomika-aitimata.gov.gr,https://atomika-aitimata.gov.gr/start,FALSE,0.76,0.96,0.96,0.82
Greece,,attikonhospital.gov.gr,https://attikonhospital.gov.gr/,TRUE,0.65,0.8,0.7,0.92
Greece,,attikonhospital.gov.gr,https://attikonhospital.gov.gr/index.php/alles-ypiresies-tmimata/dioikitiki-kai-oikonomiki-ypiresia/ypodieythynsi-oikonomikoy/tmima-promitheion/diagonismoi/dimosioi/59996-d35-2025,FALSE,0.87,0.86,0.7,1
Greece,,attikonhospital.gov.gr,https://attikonhospital.gov.gr/index.php/alles-ypiresies-tmimata/dioikitiki-kai-oikonomiki-ypiresia/ypodieythynsi-oikonomikoy/tmima-promitheion/eksosymvatikes-promitheies,FALSE,0.7,0.86,0.68,1
Greece,,auth.dimoskarditsas.gov.gr,https://auth.dimoskarditsas.gov.gr/,TRUE,0.66,0.93,1,0.82
Greece,,auth.dimoskarditsas.gov.gr,https://auth.dimoskarditsas.gov.gr/Account/Register?ReturnUrl=%2F,FALSE,0.71,0.93,1,0.82
Greece,,auth.dnpiliou.gov.gr,https://auth.dnpiliou.gov.gr/,TRUE,0.55,0.85,1,0.91
Greece,,auth.dnpiliou.gov.gr,https://auth.dnpiliou.gov.gr/Account/ForgotPassword,FALSE,0.59,0.85,1,0.91
Greece,,auth.galatsi.gov.gr,https://auth.galatsi.gov.gr/,TRUE,0.83,0.92,1,0.91
Greece,,auth.galatsi.gov.gr,https://auth.galatsi.gov.gr/Account/ForgotPassword,FALSE,0.86,0.92,1,0.91
