domain,source
edge.ktn.gv.at,swh_gov_domains
edge01.ktn.gv.at,swh_gov_domains
edge02.ktn.gv.at,swh_gov_domains
edi.gv.at,swh_gov_domains
edu-ldap.bmb.gv.at,swh_gov_domains
edu-ldap.bmbf.gv.at,swh_gov_domains
edu-ldap.bmukk.gv.at,swh_gov_domains
educard.lsr-bgld.gv.at,swh_gov_domains
eduportal.bmbf.gv.at,swh_gov_domains
edusig.gv.at,swh_gov_domains
efre.gv.at,swh_gov_domains
efss.wien.gv.at,swh_gov_domains
eggern.gv.at,swh_gov_domains
egiz.gv.at,swh_gov_domains
egov-test.stmk.gv.at,swh_gov_domains
egov.graz.gv.at,swh_gov_domains
egov.rtr.gv.at,swh_gov_domains
egov.seiersberg-pirka.gv.at,swh_gov_domains
egov.stmk.gv.at,swh_gov_domains
egov.vorarlberg.gv.at,swh_gov_domains
egov.zillingdorf.gv.at,swh_gov_domains
egovlabs.gv.at,swh_gov_domains
egovservices.graz.gv.at,swh_gov_domains
egovtest.stmk.gv.at,swh_gov_domains
ehealth.gv.at,swh_gov_domains
ehvd.gesundheit.gv.at,swh_gov_domains
ehvdws.gesundheit.gv.at,swh_gov_domains
eib-op.elak.gv.at,swh_gov_domains
eibiswald.gv.at,swh_gov_domains
eisgarn.gv.at,swh_gov_domains
elak-ext.cio.gv.at,swh_gov_domains
elak-ext2.cio.gv.at,swh_gov_domains
elak.laab-walde.gv.at,swh_gov_domains
elakzs.magwien.gv.at,swh_gov_domains
elbigenalp.tirol.gv.at,swh_gov_domains
elga-aktiv.gv.at,swh_gov_domains
elga-online.gv.at,swh_gov_domains
elga.gv.at,swh_gov_domains
elvisbasis.ooe.gv.at,swh_gov_domains
email.ried.gv.at,swh_gov_domains
emm.magwien.gv.at,swh_gov_domains
emm.wien.gv.at,swh_gov_domains
ems-labor.ehealth.gv.at,swh_gov_domains
en.brz.gv.at,swh_gov_domains
energie.innsbruck.gv.at,swh_gov_domains
english.bmf.gv.at,swh_gov_domains
ennsdorf.gv.at,swh_gov_domains
enterpriseenrollment.wien.gv.at,swh_gov_domains
entw.capricorn2013.extra.bmlv.gv.at,swh_gov_domains
entw.erecht.intra.gv.at,swh_gov_domains
entw.eurad10.extra.bmlv.gv.at,swh_gov_domains
entw.eures.extra.bmlv.gv.at,swh_gov_domains
entw.extra.bmlv.gv.at,swh_gov_domains
entw.infoo.extra.bmlv.gv.at,swh_gov_domains
entw.jgbnoe.extra.bmlv.gv.at,swh_gov_domains
entw.lernen.extra.bmlv.gv.at,swh_gov_domains
entw.mila.extra.bmlv.gv.at,swh_gov_domains
entw.milizexperten-ikt.extra.bmlv.gv.at,swh_gov_domains
entw.milkdonoe.extra.bmlv.gv.at,swh_gov_domains
entw.milmet.extra.bmlv.gv.at,swh_gov_domains
entw.mountaintraining.extra.bmlv.gv.at,swh_gov_domains
entw.oebhdenkmal.extra.bmlv.gv.at,swh_gov_domains
entw.parlament.gv.at,swh_gov_domains
entw.skfuekdo.extra.bmlv.gv.at,swh_gov_domains
entw.taf.extra.bmlv.gv.at,swh_gov_domains
entw.thermilak.extra.bmlv.gv.at,swh_gov_domains
entw.vor.extra.bmlv.gv.at,swh_gov_domains
entw.zentdok.extra.bmlv.gv.at,swh_gov_domains
eportal.bmbwk.gv.at,swh_gov_domains
eprocbl.magwien.gv.at,swh_gov_domains
eprocpl.magwien.gv.at,swh_gov_domains
er.bbg.gv.at,swh_gov_domains
era.gv.at,swh_gov_domains
erb.gv.at,swh_gov_domains
erechnung.gv.at,swh_gov_domains
erecht.intra.gv.at,swh_gov_domains
erecht.magwien.gv.at,swh_gov_domains
erecht.wien.gv.at,swh_gov_domains
erfassung.ris.bka.gv.at,swh_gov_domains
erfassung.test.ris.bka.gv.at,swh_gov_domains
erhebung-uploads.bmb.gv.at,swh_gov_domains
erhebung.bmbf.gv.at,swh_gov_domains
ernsthofen.gv.at,swh_gov_domains
error.bmlv.gv.at,swh_gov_domains
error.bmlvs.gv.at,swh_gov_domains
ersb.gv.at,swh_gov_domains
erster-weltkrieg.wien.gv.at,swh_gov_domains
ertl.gv.at,swh_gov_domains
erv-zuse-kopplung.brz.gv.at,swh_gov_domains
erv-zuse-qs-kopplung.brz.gv.at,swh_gov_domains
esa-ca.ooe.gv.at,swh_gov_domains
esa.lsr-ooe.gv.at,swh_gov_domains
esa1.lsr-ooe.gv.at,swh_gov_domains
esa1.ooe.gv.at,swh_gov_domains
esa2.lsr-ooe.gv.at,swh_gov_domains
esa2.ooe.gv.at,swh_gov_domains
esdb.bev.gv.at,swh_gov_domains
esgv.justiz.gv.at,swh_gov_domains
eurad10.extra.bmlv.gv.at,swh_gov_domains
euratsfeld.gv.at,swh_gov_domains
eures.extra.bmlv.gv.at,swh_gov_domains
eval2010.bmlv.gv.at,swh_gov_domains
eval2010.bmlvs.gv.at,swh_gov_domains
events.lsr-t.gv.at,swh_gov_domains
eversand.zustellung.gv.at,swh_gov_domains
ews.bmi.gv.at,swh_gov_domains
ex2003.bmvit.gv.at,swh_gov_domains
ex2003.wien.gv.at,swh_gov_domains
exch01.micheldorf.ooe.gv.at,swh_gov_domains
exchange.kirchberg-wagram.gv.at,swh_gov_domains
exchange.lsr-noe.gv.at,swh_gov_domains
exchange.stbh.gv.at,swh_gov_domains
exchange2010.hinzenbach.ooe.gv.at,swh_gov_domains
expc.voip.ooe.gv.at,swh_gov_domains
expe.voip.ooe.gv.at,swh_gov_domains
explorer.digitales.oesterreich.gv.at,swh_gov_domains
extern.bmbf.gv.at,swh_gov_domains
extern.bmukk.gv.at,swh_gov_domains
extern.citrix.wien.gv.at,swh_gov_domains
extern.lsr-t.gv.at,swh_gov_domains
externcb.wien.gv.at,swh_gov_domains
extmail.bmb.gv.at,swh_gov_domains
extmail.bmbf.gv.at,swh_gov_domains
extmail.bmukk.gv.at,swh_gov_domains
extra.bmlv.gv.at,swh_gov_domains
extranet-service.bmwf.gv.at,swh_gov_domains
